"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","4170","html-keyboard-response","63","433240","0.0-3.0-1.23","boreta","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","64","433742","0.0-3.0-0.24","+","null","","","","","",""
"","3434","html-keyboard-response","65","437176","0.0-3.0-1.24","cinema","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","66","437688","0.0-3.0-0.25","+","null","","","","","",""
"","7056","html-keyboard-response","67","444744","0.0-3.0-1.25","raspar","n","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","68","445245","0.0-3.0-0.26","+","null","","","","","",""
"","16795","html-keyboard-response","69","462040","0.0-3.0-1.26","pneucania","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","70","462540","0.0-3.0-0.27","+","null","","","","","",""
"","3290","html-keyboard-response","71","465831","0.0-3.0-1.27","fogão","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","72","466332","0.0-3.0-0.28","+","null","","","","","",""
"","5579","html-keyboard-response","73","471911","0.0-3.0-1.28","atapdar","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","74","472413","0.0-3.0-0.29","+","null","","","","","",""
"","3866","html-keyboard-response","75","476279","0.0-3.0-1.29","melão","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","76","476781","0.0-3.0-0.30","+","null","","","","","",""
"","12490","html-keyboard-response","77","489271","0.0-3.0-1.30","euorpa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","78","489772","0.0-3.0-0.31","+","null","","","","","",""
"","12411","html-keyboard-response","79","502183","0.0-3.0-1.31","cirado","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","80","502684","0.0-3.0-0.32","+","null","","","","","",""
"","5435","html-keyboard-response","81","508119","0.0-3.0-1.32","usfiga","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","82","508620","0.0-3.0-0.33","+","null","","","","","",""
"","11962","html-keyboard-response","83","520583","0.0-3.0-1.33","enxerido","n","a","noncog","word","S","exp","8"
"","null","html-keyboard-response","84","521084","0.0-3.0-0.34","+","null","","","","","",""
"","3418","html-keyboard-response","85","524503","0.0-3.0-1.34","jantar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","86","525006","0.0-3.0-0.35","+","null","","","","","",""
"","5401","html-keyboard-response","87","530407","0.0-3.0-1.35","gertas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","88","530909","0.0-3.0-0.36","+","null","","","","","",""
"","6858","html-keyboard-response","89","537767","0.0-3.0-1.36","rédesa","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","90","538268","0.0-3.0-0.37","+","null","","","","","",""
"","4747","html-keyboard-response","91","543016","0.0-3.0-1.37","instruído","s","a","noncog","word","S","exp","9"
"","null","html-keyboard-response","92","543516","0.0-3.0-0.38","+","null","","","","","",""
"","10267","html-keyboard-response","93","553783","0.0-3.0-1.38","disbrituir","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","94","554284","0.0-3.0-0.39","+","null","","","","","",""
"","11211","html-keyboard-response","95","565495","0.0-3.0-1.39","pimada","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","96","565996","0.0-3.0-0.40","+","null","","","","","",""
"","5083","html-keyboard-response","97","571079","0.0-3.0-1.40","cristal","s","n","cog","word","S","exp","7"
"","null","html-keyboard-response","98","571580","0.0-3.0-0.41","+","null","","","","","",""
"","11466","html-keyboard-response","99","583047","0.0-3.0-1.41","ejerro","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","100","583551","0.0-3.0-0.42","+","null","","","","","",""
"","18952","html-keyboard-response","101","602503","0.0-3.0-1.42","gordo","n","a","noncog","word","S","exp","5"
"","null","html-keyboard-response","102","603003","0.0-3.0-0.43","+","null","","","","","",""
"","2987","html-keyboard-response","103","605991","0.0-3.0-1.43","azul","s","n","noncog","word","S","exp","4"
