"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","358","648555","0.0-3.0-0.171","+","null","","","","","",""
"","1696","html-keyboard-response","359","650253","0.0-3.0-1.171","gertas","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","360","650754","0.0-3.0-0.172","+","null","","","","","",""
"","2645","html-keyboard-response","361","653399","0.0-3.0-1.172","suipestar","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","362","653904","0.0-3.0-0.173","+","null","","","","","",""
"","1532","html-keyboard-response","363","655437","0.0-3.0-1.173","nevela","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","364","655941","0.0-3.0-0.174","+","null","","","","","",""
"","1991","html-keyboard-response","365","657933","0.0-3.0-1.174","raspar","s","v","noncog","word","S","exp","6"
"","null","html-keyboard-response","366","658450","0.0-3.0-0.175","+","null","","","","","",""
"","1174","html-keyboard-response","367","659624","0.0-3.0-1.175","país","s","n","noncog","word","S","exp","4"
"","null","html-keyboard-response","368","660126","0.0-3.0-0.176","+","null","","","","","",""
"","959","html-keyboard-response","369","661087","0.0-3.0-1.176","anjo","s","n","cog","word","S","exp","4"
"","null","html-keyboard-response","370","661593","0.0-3.0-0.177","+","null","","","","","",""
"","902","html-keyboard-response","371","662497","0.0-3.0-1.177","dia","s","n","noncog","word","S","exp","3"
"","null","html-keyboard-response","372","663006","0.0-3.0-0.178","+","null","","","","","",""
"","1494","html-keyboard-response","373","664500","0.0-3.0-1.178","comércio","s","n","noncog","word","S","exp","8"
"","null","html-keyboard-response","374","665003","0.0-3.0-0.179","+","null","","","","","",""
"","1583","html-keyboard-response","375","666586","0.0-3.0-1.179","oricia","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","376","667102","0.0-3.0-0.180","+","null","","","","","",""
"","908","html-keyboard-response","377","668012","0.0-3.0-1.180","cinema","s","n","cog","word","S","exp","6"
"","null","html-keyboard-response","378","668522","0.0-3.0-0.181","+","null","","","","","",""
"","2117","html-keyboard-response","379","670639","0.0-3.0-1.181","motre","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","380","671148","0.0-3.0-0.182","+","null","","","","","",""
"","1118","html-keyboard-response","381","672267","0.0-3.0-1.182","atrasar","s","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","382","672775","0.0-3.0-0.183","+","null","","","","","",""
"","1034","html-keyboard-response","383","673810","0.0-3.0-1.183","arranjar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","384","674324","0.0-3.0-0.184","+","null","","","","","",""
