"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","5339","html-keyboard-response","261","627533","0.0-3.0-1.122","rovaz","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","262","628035","0.0-3.0-0.123","+","null","","","","","",""
"","1945","html-keyboard-response","263","629981","0.0-3.0-1.123","nervoso","s","a","noncog","word","S","exp","7"
"","null","html-keyboard-response","264","630481","0.0-3.0-0.124","+","null","","","","","",""
"","2027","html-keyboard-response","265","632509","0.0-3.0-1.124","refletir","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","266","633010","0.0-3.0-0.125","+","null","","","","","",""
"","1994","html-keyboard-response","267","635005","0.0-3.0-1.125","tinta","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","268","635506","0.0-3.0-0.126","+","null","","","","","",""
"","5242","html-keyboard-response","269","640748","0.0-3.0-1.126","usfiga","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","270","641250","0.0-3.0-0.127","+","null","","","","","",""
"","5898","html-keyboard-response","271","647149","0.0-3.0-1.127","grótis","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","272","647650","0.0-3.0-0.128","+","null","","","","","",""
"","2010","html-keyboard-response","273","649661","0.0-3.0-1.128","fino","s","a","cog","word","S","exp","4"
"","null","html-keyboard-response","274","650162","0.0-3.0-0.129","+","null","","","","","",""
"","1754","html-keyboard-response","275","651916","0.0-3.0-1.129","sábio","s","n","noncog","word","S","exp","5"
"","null","html-keyboard-response","276","652418","0.0-3.0-0.130","+","null","","","","","",""
"","4042","html-keyboard-response","277","656461","0.0-3.0-1.130","pantufa","n","n","cog","word","S","exp","7"
"","null","html-keyboard-response","278","656962","0.0-3.0-0.131","+","null","","","","","",""
"","4795","html-keyboard-response","279","661757","0.0-3.0-1.131","ejerro","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","280","662257","0.0-3.0-0.132","+","null","","","","","",""
"","3083","html-keyboard-response","281","665341","0.0-3.0-1.132","ilhure","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","282","665842","0.0-3.0-0.133","+","null","","","","","",""
"","2618","html-keyboard-response","283","668461","0.0-3.0-1.133","delirar","n","v","noncog","word","S","exp","7"
"","null","html-keyboard-response","284","668961","0.0-3.0-0.134","+","null","","","","","",""
